Datum;Artikel_ID;Kunde;Menge
2018-04-10;Artikel_92;Kunde_2;2
2018-04-10;Artikel_32;Kunde_9;2
2018-04-10;Artikel_63;Kunde_21;2
2018-04-10;Artikel_43;Kunde_25;2
2018-04-10;Artikel_16;Kunde_13;3
2018-04-10;Artikel_45;Kunde_30;3
2018-04-10;Artikel_20;Kunde_1;2
2018-04-11;Artikel_35;Kunde_9;2
2018-04-11;Artikel_4;Kunde_26;2
2018-04-11;Artikel_42;Kunde_25;2
2018-04-11;Artikel_46;Kunde_16;3
2018-04-11;Artikel_59;Kunde_19;3
2018-04-11;Artikel_46;Kunde_3;3
2018-04-11;Artikel_61;Kunde_15;2
2018-04-11;Artikel_4;Kunde_25;2
2018-04-11;Artikel_43;Kunde_5;3
2018-04-11;Artikel_63;Kunde_25;2
2018-04-11;Artikel_43;Kunde_28;-1
2018-04-11;Artikel_88;Kunde_20;2
2018-04-12;Artikel_81;Kunde_25;2
2018-04-12;Artikel_28;Kunde_1;2
2018-04-12;Artikel_66;Kunde_12;3
2018-04-12;Artikel_87;Kunde_3;3
2018-04-12;Artikel_63;Kunde_24;1
2018-04-12;Artikel_70;Kunde_3;3
2018-04-12;Artikel_95;Kunde_28;2
2018-04-13;Artikel_65;Kunde_24;2
2018-04-13;Artikel_32;Kunde_1;2
2018-04-13;Artikel_69;Kunde_1;1
2018-04-13;Artikel_69;Kunde_7;1
2018-04-13;Artikel_40;Kunde_24;2
2018-04-13;Artikel_96;;1
2018-04-13;Artikel_44;Kunde_3;2
2018-04-13;Artikel_88;Kunde_19;2
2018-04-16;Artikel_28;Kunde_28;2
2018-04-16;Artikel_26;Kunde_26;2
2018-04-17;Artikel_82;Kunde_14;2
2018-04-17;Artikel_36;Kunde_26;1
2018-04-17;Artikel_28;Kunde_3;2
2018-04-17;Artikel_85;Kunde_23;-1
2018-04-17;Artikel_25;Kunde_20;1
2018-04-18;Artikel_83;Kunde_13;2
2018-04-18;Artikel_21;Kunde_25;-1
2018-04-18;Artikel_72;Kunde_23;2
2018-04-18;Artikel_65;Kunde_11;1
2018-04-18;Artikel_85;Kunde_24;2
2018-04-18;Artikel_40;Kunde_27;-1
2018-04-18;Artikel_49;Kunde_3;-1
2018-04-18;Artikel_74;;2
2018-04-19;Artikel_44;Kunde_9;2
2018-04-19;Artikel_11;Kunde_26;2
2018-04-19;Artikel_45;Kunde_3;2
2018-04-19;Artikel_65;Kunde_30;2
2018-04-20;Artikel_3;Kunde_2;2
2018-04-20;Artikel_44;Kunde_24;2
2018-04-20;Artikel_1;Kunde_13;2
2018-04-20;Artikel_91;Kunde_8;2
2018-04-20;Artikel_96;Kunde_20;2
2018-04-20;Artikel_70;Kunde_11;2
2018-04-23;Artikel_51;Kunde_19;-1
2018-04-23;Artikel_24;Kunde_17;2
2018-04-23;Artikel_23;Kunde_30;2
2018-04-23;Artikel_35;Kunde_16;2
2018-04-23;Artikel_51;Kunde_4;2
2018-04-23;Artikel_8;Kunde_11;3
2018-04-24;Artikel_12;Kunde_13;1
2018-04-24;Artikel_52;Kunde_20;2
2018-04-24;Artikel_51;Kunde_13;2
2018-04-24;Artikel_86;Kunde_2;2
2018-04-24;Artikel_80;Kunde_19;2
2018-04-24;Artikel_97;Kunde_11;2
2018-04-24;Artikel_16;Kunde_21;3
2018-04-24;Artikel_14;Kunde_12;1
2018-04-24;Artikel_1;Kunde_11;2
2018-04-24;Artikel_16;Kunde_28;2
2018-04-25;Artikel_74;Kunde_30;1
2018-04-25;Artikel_24;Kunde_3;2
2018-04-25;Artikel_82;Kunde_7;2
2018-04-26;Artikel_84;Kunde_13;2
2018-04-26;Artikel_57;Kunde_7;1
2018-04-26;Artikel_84;Kunde_3;2
2018-04-26;Artikel_89;Kunde_15;2
2018-04-26;Artikel_97;Kunde_1;2
2018-04-26;Artikel_55;Kunde_28;2
2018-04-26;Artikel_56;Kunde_13;1
2018-04-26;Artikel_66;Kunde_13;2
2018-04-26;Artikel_2;Kunde_30;-1
2018-04-26;Artikel_81;Kunde_12;2
2018-04-27;Artikel_75;Kunde_18;3
2018-04-27;Artikel_65;Kunde_3;2
2018-04-27;Artikel_25;Kunde_24;2
2018-04-27;Artikel_21;Kunde_27;2
2018-04-30;Artikel_25;Kunde_26;3
2018-04-30;Artikel_57;Kunde_30;2
2018-04-30;Artikel_48;Kunde_19;3
2018-04-30;Artikel_66;Kunde_22;2
2018-04-30;Artikel_81;Kunde_30;2
2018-04-30;Artikel_39;Kunde_13;2
2018-05-01;Artikel_56;Kunde_8;2
2018-05-01;Artikel_41;Kunde_16;2
2018-05-01;Artikel_74;Kunde_25;2
2018-05-01;Artikel_98;Kunde_13;2
2018-05-01;Artikel_82;Kunde_16;2
2018-05-01;Artikel_49;Kunde_18;3
2018-05-02;Artikel_83;;2
2018-05-02;Artikel_59;Kunde_21;3
2018-05-02;Artikel_36;Kunde_25;-1
2018-05-02;Artikel_89;Kunde_24;-1
2018-05-02;Artikel_1;Kunde_1;1
2018-05-03;Artikel_98;Kunde_3;2
2018-05-03;Artikel_54;Kunde_19;-1
2018-05-03;Artikel_98;Kunde_5;3
2018-05-03;Artikel_40;Kunde_2;-1
2018-05-03;Artikel_88;Kunde_24;3
2018-05-03;Artikel_98;Kunde_25;2
2018-05-03;Artikel_91;Kunde_25;1
2018-05-03;Artikel_83;Kunde_1;2
2018-05-03;Artikel_31;Kunde_16;1
2018-05-04;Artikel_68;Kunde_13;2
2018-05-04;Artikel_76;Kunde_2;3
2018-05-04;Artikel_70;Kunde_12;1
2018-05-04;Artikel_2;Kunde_23;2
2018-05-04;Artikel_7;Kunde_11;3
2018-05-04;Artikel_19;Kunde_6;2
2018-05-04;Artikel_46;Kunde_7;2
2018-05-04;Artikel_65;Kunde_16;3
2018-05-04;Artikel_8;Kunde_13;-1
2018-05-04;Artikel_37;Kunde_5;2
2018-05-04;Artikel_40;Kunde_1;2
2018-05-07;Artikel_58;Kunde_2;2
2018-05-07;Artikel_20;Kunde_18;3
2018-05-07;Artikel_2;Kunde_28;-1
2018-05-07;Artikel_27;Kunde_24;2
2018-05-07;Artikel_5;;3
2018-05-07;Artikel_74;Kunde_3;2
2018-05-07;Artikel_54;Kunde_13;2
2018-05-07;Artikel_14;Kunde_26;3
2018-05-07;Artikel_26;;-1
2018-05-08;Artikel_92;Kunde_15;2
2018-05-08;Artikel_51;Kunde_14;2
2018-05-08;Artikel_7;Kunde_18;2
2018-05-08;Artikel_59;Kunde_13;2
2018-05-08;Artikel_19;Kunde_16;3
2018-05-08;Artikel_75;Kunde_25;2
2018-05-08;Artikel_84;Kunde_25;2
2018-05-08;Artikel_75;Kunde_26;2
2018-05-08;Artikel_18;Kunde_28;2
2018-05-09;Artikel_69;Kunde_8;2
2018-05-09;Artikel_83;Kunde_3;2
2018-05-09;Artikel_2;Kunde_2;2
2018-05-09;Artikel_32;Kunde_1;2
2018-05-10;Artikel_11;Kunde_20;-1
2018-05-10;Artikel_98;Kunde_4;1
2018-05-10;Artikel_48;Kunde_20;2
2018-05-10;Artikel_70;Kunde_23;-1
2018-05-10;Artikel_35;Kunde_28;-1
2018-05-10;Artikel_32;Kunde_16;2
2018-05-11;Artikel_61;Kunde_18;2
2018-05-11;Artikel_7;Kunde_23;2
2018-05-11;Artikel_35;Kunde_12;1
2018-05-11;Artikel_17;Kunde_1;2
2018-05-11;Artikel_18;Kunde_25;2
2018-05-11;Artikel_13;Kunde_13;2
2018-05-11;Artikel_78;Kunde_3;2
2018-05-11;Artikel_100;Kunde_8;3
2018-05-11;Artikel_21;Kunde_30;2
2018-05-11;Artikel_17;;2
2018-05-11;Artikel_9;Kunde_28;2
2018-05-11;Artikel_69;Kunde_3;1
2018-05-11;Artikel_74;Kunde_16;2
2018-05-14;Artikel_81;Kunde_25;3
2018-05-14;Artikel_7;Kunde_23;2
2018-05-14;Artikel_85;Kunde_11;2
2018-05-14;Artikel_97;Kunde_21;2
2018-05-14;Artikel_1;Kunde_25;3
2018-05-14;Artikel_25;Kunde_28;3
2018-05-14;Artikel_41;Kunde_1;2
2018-05-14;Artikel_31;Kunde_15;2
2018-05-14;Artikel_14;Kunde_16;2
2018-05-15;Artikel_20;Kunde_15;2
2018-05-15;Artikel_88;Kunde_13;-1
2018-05-15;Artikel_97;Kunde_13;2
2018-05-15;Artikel_80;Kunde_15;2
2018-05-15;Artikel_37;Kunde_11;3
2018-05-15;Artikel_96;Kunde_19;2
2018-05-15;Artikel_16;Kunde_18;-1
2018-05-16;Artikel_83;Kunde_7;2
2018-05-16;Artikel_44;Kunde_18;3
2018-05-16;Artikel_2;Kunde_2;2
2018-05-16;Artikel_90;Kunde_23;-1
2018-05-16;Artikel_36;Kunde_3;2
2018-05-16;Artikel_89;Kunde_13;-1
2018-05-17;Artikel_78;Kunde_13;2
2018-05-17;Artikel_54;Kunde_5;2
2018-05-17;Artikel_63;Kunde_23;2
2018-05-17;Artikel_99;Kunde_16;2
2018-05-17;Artikel_35;Kunde_9;2
2018-05-17;Artikel_1;Kunde_28;1
2018-05-17;Artikel_96;Kunde_1;2
2018-05-17;Artikel_75;Kunde_19;3
2018-05-17;Artikel_46;;3
2018-05-18;Artikel_18;Kunde_14;3
2018-05-18;Artikel_95;Kunde_20;2
2018-05-18;Artikel_30;Kunde_1;2
2018-05-18;Artikel_36;Kunde_24;-1
2018-05-18;Artikel_48;Kunde_19;2
2018-05-18;Artikel_43;Kunde_13;2
2018-05-18;Artikel_14;Kunde_30;2
2018-05-21;Artikel_19;Kunde_7;3
2018-05-21;Artikel_82;Kunde_15;-1
2018-05-21;Artikel_20;Kunde_12;2
2018-05-21;Artikel_81;Kunde_13;2
2018-05-21;Artikel_24;Kunde_24;2
2018-05-21;Artikel_65;Kunde_1;2
2018-05-21;Artikel_83;;2
2018-05-21;Artikel_41;Kunde_16;3
2018-05-21;Artikel_72;Kunde_27;-1
2018-05-22;Artikel_81;Kunde_20;2
2018-05-22;Artikel_8;Kunde_8;1
2018-05-23;Artikel_46;Kunde_28;2
2018-05-23;Artikel_66;Kunde_19;3
2018-05-23;Artikel_39;Kunde_25;2
2018-05-23;Artikel_74;Kunde_16;3
2018-05-23;Artikel_18;Kunde_15;3
2018-05-23;Artikel_66;Kunde_25;2
2018-05-23;Artikel_86;Kunde_2;2
2018-05-23;Artikel_59;Kunde_3;2
2018-05-24;Artikel_20;Kunde_24;2
2018-05-24;Artikel_94;Kunde_30;2
2018-05-24;Artikel_78;Kunde_27;2
2018-05-24;Artikel_74;Kunde_6;2
2018-05-24;Artikel_25;Kunde_11;2
2018-05-24;Artikel_16;Kunde_3;2
2018-05-24;Artikel_82;Kunde_4;2
2018-05-24;Artikel_99;Kunde_7;2
2018-05-24;Artikel_25;Kunde_24;2
2018-05-24;Artikel_61;Kunde_16;2
2018-05-24;Artikel_44;Kunde_1;2
2018-05-25;Artikel_70;Kunde_1;2
2018-05-25;Artikel_82;Kunde_19;2
2018-05-25;Artikel_54;Kunde_27;2
2018-05-25;Artikel_20;Kunde_25;2
2018-05-25;Artikel_32;;2
2018-05-28;Artikel_26;;-1
2018-05-28;Artikel_14;Kunde_25;2
2018-05-28;Artikel_80;;2
2018-05-28;Artikel_17;Kunde_2;3
2018-05-28;Artikel_45;Kunde_18;2
2018-05-28;Artikel_81;Kunde_16;2
2018-05-28;Artikel_85;Kunde_7;3
2018-05-28;Artikel_4;;2
2018-05-28;Artikel_53;Kunde_30;2
2018-05-29;Artikel_99;Kunde_30;3
2018-05-29;Artikel_63;Kunde_13;2
2018-05-29;Artikel_88;Kunde_18;-1
2018-05-29;Artikel_63;Kunde_25;2
2018-05-29;Artikel_25;Kunde_14;2
2018-05-29;Artikel_28;Kunde_25;3
2018-05-30;Artikel_80;Kunde_26;3
2018-05-30;Artikel_56;Kunde_3;2
2018-05-30;Artikel_58;Kunde_3;2
2018-05-30;Artikel_95;Kunde_13;2
2018-05-30;Artikel_52;Kunde_20;2
2018-05-30;Artikel_82;Kunde_30;2
2018-05-30;Artikel_68;Kunde_30;3
2018-05-30;Artikel_14;;2
2018-05-30;Artikel_1;Kunde_19;2
2018-05-30;Artikel_78;Kunde_15;2
2018-05-30;Artikel_45;Kunde_18;3
2018-05-30;Artikel_43;Kunde_5;2
2018-05-30;Artikel_75;Kunde_3;3
2018-05-31;Artikel_13;;2
2018-05-31;Artikel_75;Kunde_7;-1
2018-05-31;Artikel_54;Kunde_27;2
2018-05-31;Artikel_44;Kunde_12;2
2018-05-31;Artikel_70;Kunde_30;2
2018-05-31;Artikel_18;Kunde_14;2
2018-05-31;Artikel_87;Kunde_18;2
2018-05-31;Artikel_23;Kunde_18;1
2018-05-31;Artikel_62;Kunde_9;2
2018-05-31;Artikel_70;Kunde_24;-1
2018-05-31;Artikel_99;Kunde_16;2
2018-06-01;Artikel_83;Kunde_11;1
2018-06-01;Artikel_28;;2
2018-06-01;Artikel_74;Kunde_2;2
2018-06-01;Artikel_78;;2
2018-06-01;Artikel_95;Kunde_13;2
2018-06-01;Artikel_28;Kunde_5;2
2018-06-01;Artikel_88;Kunde_18;2
2018-06-01;Artikel_43;Kunde_1;3
2018-06-04;Artikel_23;Kunde_16;2
2018-06-04;Artikel_28;Kunde_12;3
2018-06-04;Artikel_9;Kunde_15;2
2018-06-04;Artikel_69;Kunde_5;2
2018-06-04;Artikel_28;;3
2018-06-04;Artikel_48;Kunde_4;-1
2018-06-04;Artikel_30;Kunde_18;2
2018-06-04;Artikel_3;Kunde_30;2
2018-06-04;Artikel_59;Kunde_26;2
2018-06-04;Artikel_89;Kunde_12;3
2018-06-05;Artikel_81;Kunde_1;1
2018-06-05;Artikel_58;Kunde_25;3
2018-06-05;Artikel_85;Kunde_25;2
2018-06-05;Artikel_59;Kunde_25;2
2018-06-05;Artikel_68;Kunde_24;2
2018-06-06;Artikel_92;Kunde_14;2
2018-06-06;Artikel_78;Kunde_8;2
2018-06-06;Artikel_89;Kunde_19;2
2018-06-06;Artikel_20;Kunde_28;2
2018-06-06;Artikel_28;Kunde_5;2
2018-06-06;Artikel_7;Kunde_24;3
2018-06-06;Artikel_64;Kunde_30;1
2018-06-06;Artikel_16;Kunde_8;2
2018-06-06;Artikel_14;Kunde_25;2
2018-06-06;Artikel_31;Kunde_1;2
2018-06-07;Artikel_42;Kunde_27;2
2018-06-07;Artikel_20;Kunde_15;1
2018-06-07;Artikel_14;Kunde_13;1
2018-06-07;Artikel_61;Kunde_15;-1
2018-06-07;Artikel_85;Kunde_1;3
2018-06-07;Artikel_83;Kunde_9;1
2018-06-07;Artikel_4;Kunde_14;2
2018-06-08;Artikel_26;Kunde_3;2
2018-06-08;Artikel_60;Kunde_20;2
2018-06-08;Artikel_1;Kunde_24;2
2018-06-08;Artikel_59;Kunde_7;-1
2018-06-08;Artikel_52;Kunde_16;2
2018-06-08;Artikel_71;Kunde_24;2
2018-06-08;Artikel_92;Kunde_28;3
2018-06-08;Artikel_30;Kunde_4;2
2018-06-08;Artikel_74;Kunde_3;1
2018-06-11;Artikel_85;Kunde_24;2
2018-06-11;Artikel_74;Kunde_27;2
2018-06-11;Artikel_38;Kunde_16;-1
2018-06-11;Artikel_74;Kunde_23;3
2018-06-11;Artikel_97;Kunde_13;-1
2018-06-11;Artikel_52;Kunde_1;2
2018-06-11;Artikel_46;Kunde_28;1
2018-06-11;Artikel_4;;3
2018-06-11;Artikel_61;Kunde_11;2
2018-06-12;Artikel_70;Kunde_16;-1
2018-06-12;Artikel_70;Kunde_25;2
2018-06-13;Artikel_61;Kunde_13;2
2018-06-13;Artikel_69;Kunde_18;2
2018-06-13;Artikel_67;Kunde_13;2
2018-06-13;Artikel_43;Kunde_7;2
2018-06-13;Artikel_83;Kunde_2;2
2018-06-13;Artikel_52;Kunde_19;2
2018-06-14;Artikel_41;Kunde_15;-1
2018-06-14;Artikel_70;Kunde_25;2
2018-06-14;Artikel_75;Kunde_3;2
2018-06-14;Artikel_18;Kunde_1;1
2018-06-14;Artikel_30;Kunde_27;2
2018-06-14;Artikel_52;Kunde_22;2
2018-06-14;Artikel_41;Kunde_15;2
2018-06-14;Artikel_23;Kunde_25;2
2018-06-14;Artikel_28;Kunde_22;3
2018-06-14;Artikel_93;Kunde_3;2
2018-06-15;Artikel_88;Kunde_28;2
2018-06-15;Artikel_67;Kunde_18;3
2018-06-15;Artikel_21;Kunde_14;2
2018-06-15;Artikel_70;Kunde_28;2
2018-06-15;Artikel_23;Kunde_28;2
2018-06-15;Artikel_80;Kunde_22;3
2018-06-15;Artikel_80;Kunde_28;3
2018-06-15;Artikel_59;Kunde_14;2
2018-06-18;Artikel_11;Kunde_7;2
2018-06-18;Artikel_70;;2
2018-06-18;Artikel_23;Kunde_28;2
2018-06-18;Artikel_80;Kunde_16;3
2018-06-18;Artikel_18;Kunde_13;2
2018-06-18;Artikel_21;Kunde_30;2
2018-06-18;Artikel_28;Kunde_25;2
2018-06-19;Artikel_85;Kunde_8;2
2018-06-19;Artikel_98;Kunde_25;3
2018-06-19;Artikel_70;Kunde_8;2
2018-06-19;Artikel_58;Kunde_18;2
2018-06-19;Artikel_65;Kunde_16;2
2018-06-20;Artikel_12;Kunde_27;2
2018-06-20;Artikel_81;Kunde_6;2
2018-06-20;Artikel_75;Kunde_26;2
2018-06-20;Artikel_83;Kunde_14;2
2018-06-20;Artikel_59;Kunde_18;2
2018-06-20;Artikel_2;Kunde_1;2
2018-06-20;Artikel_16;Kunde_9;1
2018-06-20;Artikel_92;Kunde_15;2
2018-06-20;Artikel_16;Kunde_9;-1
2018-06-20;Artikel_25;Kunde_15;-1
2018-06-21;Artikel_1;Kunde_28;2
2018-06-21;Artikel_2;Kunde_28;2
2018-06-21;Artikel_42;Kunde_16;2
2018-06-21;Artikel_52;Kunde_27;2
2018-06-21;Artikel_36;Kunde_13;2
2018-06-21;Artikel_26;Kunde_19;3
2018-06-22;Artikel_84;Kunde_23;3
2018-06-22;Artikel_65;Kunde_25;3
2018-06-22;Artikel_93;Kunde_16;2
2018-06-22;Artikel_39;Kunde_6;2
2018-06-22;Artikel_82;Kunde_19;2
2018-06-22;Artikel_33;Kunde_28;1
2018-06-22;Artikel_14;Kunde_16;2
2018-06-22;Artikel_99;Kunde_16;2
2018-06-22;Artikel_31;Kunde_30;2
2018-06-25;Artikel_7;Kunde_20;2
2018-06-25;Artikel_76;Kunde_13;2
2018-06-25;Artikel_44;Kunde_22;1
2018-06-25;Artikel_85;Kunde_30;2
2018-06-26;Artikel_88;Kunde_3;2
2018-06-26;Artikel_86;Kunde_1;1
2018-06-26;Artikel_83;Kunde_8;2
2018-06-26;Artikel_54;Kunde_24;2
2018-06-26;Artikel_62;Kunde_30;2
2018-06-27;Artikel_35;Kunde_19;2
2018-06-27;Artikel_92;Kunde_24;2
2018-06-27;Artikel_19;Kunde_1;2
2018-06-27;Artikel_31;Kunde_15;2
2018-06-27;Artikel_54;Kunde_19;2
2018-06-28;Artikel_21;Kunde_19;3
2018-06-28;Artikel_19;Kunde_15;3
2018-06-28;Artikel_4;Kunde_18;2
2018-06-28;Artikel_39;Kunde_3;2
2018-06-28;Artikel_1;Kunde_3;3
2018-06-28;Artikel_81;Kunde_22;2
2018-06-28;Artikel_92;;1
2018-06-28;Artikel_18;Kunde_13;3
2018-06-28;Artikel_30;Kunde_3;2
2018-06-28;Artikel_67;Kunde_13;2
2018-06-28;Artikel_28;Kunde_9;2
2018-06-29;Artikel_25;Kunde_8;2
2018-06-29;Artikel_20;Kunde_27;2
2018-06-29;Artikel_49;Kunde_20;2
2018-06-29;Artikel_31;Kunde_1;2
2018-06-29;Artikel_69;Kunde_15;2
2018-07-02;Artikel_100;Kunde_27;2
2018-07-02;Artikel_7;Kunde_24;3
2018-07-02;Artikel_18;Kunde_28;2
2018-07-03;Artikel_4;Kunde_15;2
2018-07-03;Artikel_13;Kunde_6;2
2018-07-03;Artikel_94;Kunde_12;1
2018-07-03;Artikel_83;Kunde_21;2
2018-07-04;Artikel_63;Kunde_24;2
2018-07-04;Artikel_35;Kunde_14;2
2018-07-04;Artikel_70;Kunde_28;2
2018-07-04;Artikel_16;Kunde_20;2
2018-07-04;Artikel_53;Kunde_7;3
2018-07-04;Artikel_9;Kunde_1;2
2018-07-04;Artikel_81;Kunde_16;2
2018-07-05;Artikel_15;Kunde_25;2
2018-07-05;Artikel_36;Kunde_1;2
2018-07-05;Artikel_49;Kunde_9;3
2018-07-05;Artikel_26;Kunde_12;2
2018-07-05;Artikel_86;Kunde_21;2
2018-07-05;Artikel_52;Kunde_20;-1
2018-07-05;Artikel_75;Kunde_18;1
2018-07-05;Artikel_86;Kunde_1;1
2018-07-05;Artikel_92;Kunde_23;3
2018-07-06;Artikel_52;;-1
2018-07-06;Artikel_52;Kunde_25;2
2018-07-06;Artikel_59;Kunde_30;2
2018-07-06;Artikel_13;Kunde_18;2
2018-07-06;Artikel_51;Kunde_18;3
2018-07-06;Artikel_61;Kunde_26;2
2018-07-06;Artikel_98;Kunde_6;2
2018-07-09;Artikel_21;Kunde_18;2
2018-07-09;Artikel_40;Kunde_9;2
2018-07-09;Artikel_59;Kunde_2;-1
2018-07-09;Artikel_33;Kunde_1;2
2018-07-09;Artikel_84;Kunde_9;1
2018-07-09;Artikel_20;Kunde_28;2
2018-07-09;Artikel_91;Kunde_16;3
2018-07-09;Artikel_17;Kunde_13;3
2018-07-09;Artikel_16;Kunde_14;2
2018-07-09;Artikel_19;Kunde_13;2
2018-07-09;Artikel_65;Kunde_8;2
2018-07-09;Artikel_80;Kunde_20;2
2018-07-09;Artikel_74;Kunde_28;1
2018-07-09;Artikel_97;Kunde_24;2
2018-07-10;Artikel_71;Kunde_25;3
2018-07-10;Artikel_21;Kunde_28;2
2018-07-10;Artikel_62;Kunde_25;3
2018-07-10;Artikel_52;;2
2018-07-10;Artikel_11;;2
2018-07-10;Artikel_32;Kunde_23;2
2018-07-10;Artikel_44;Kunde_20;2
2018-07-11;Artikel_39;Kunde_16;2
2018-07-11;Artikel_43;Kunde_8;2
2018-07-11;Artikel_25;Kunde_7;2
2018-07-11;Artikel_27;Kunde_7;3
2018-07-11;Artikel_51;Kunde_24;2
2018-07-12;Artikel_83;Kunde_28;2
2018-07-12;Artikel_49;Kunde_1;2
2018-07-12;Artikel_12;Kunde_13;2
2018-07-12;Artikel_31;Kunde_16;2
2018-07-12;Artikel_63;Kunde_25;2
2018-07-12;Artikel_16;Kunde_1;3
2018-07-12;Artikel_11;Kunde_25;2
2018-07-12;Artikel_71;Kunde_16;2
2018-07-13;Artikel_17;;2
2018-07-13;Artikel_54;Kunde_16;-1
2018-07-13;Artikel_26;Kunde_2;2
2018-07-13;Artikel_27;Kunde_30;2
2018-07-13;Artikel_57;Kunde_9;3
2018-07-13;Artikel_25;Kunde_4;2
2018-07-13;Artikel_82;Kunde_23;3
2018-07-16;Artikel_88;Kunde_1;-1
2018-07-16;Artikel_46;Kunde_12;2
2018-07-16;Artikel_67;Kunde_12;2
2018-07-16;Artikel_56;Kunde_27;2
2018-07-16;Artikel_94;Kunde_1;-1
2018-07-16;Artikel_43;Kunde_3;2
2018-07-16;Artikel_99;Kunde_3;3
2018-07-17;Artikel_7;Kunde_1;2
2018-07-17;Artikel_44;Kunde_4;2
2018-07-17;Artikel_100;Kunde_19;2
2018-07-17;Artikel_30;Kunde_4;2
2018-07-17;Artikel_31;Kunde_15;2
2018-07-17;Artikel_99;Kunde_24;2
2018-07-17;Artikel_19;Kunde_16;2
2018-07-17;Artikel_8;;2
2018-07-18;Artikel_13;Kunde_19;2
2018-07-18;Artikel_54;Kunde_14;3
2018-07-18;Artikel_20;Kunde_13;2
2018-07-18;Artikel_53;Kunde_28;2
2018-07-18;Artikel_81;Kunde_16;2
2018-07-18;Artikel_18;Kunde_1;2
2018-07-18;Artikel_14;Kunde_28;2
2018-07-18;Artikel_32;Kunde_25;2
2018-07-18;Artikel_1;Kunde_5;2
2018-07-18;Artikel_30;Kunde_8;2
2018-07-18;Artikel_13;Kunde_13;3
2018-07-18;Artikel_28;Kunde_20;3
2018-07-18;Artikel_100;Kunde_21;2
2018-07-19;Artikel_72;Kunde_18;2
2018-07-19;Artikel_96;Kunde_28;2
2018-07-19;Artikel_25;Kunde_21;3
2018-07-19;Artikel_63;Kunde_7;-1
2018-07-19;Artikel_92;Kunde_5;3
2018-07-19;Artikel_33;Kunde_25;2
2018-07-19;Artikel_80;Kunde_5;2
2018-07-19;Artikel_70;Kunde_3;3
2018-07-19;Artikel_56;Kunde_23;1
2018-07-20;Artikel_48;Kunde_16;3
2018-07-20;Artikel_68;Kunde_25;2
2018-07-20;Artikel_43;Kunde_23;2
2018-07-20;Artikel_20;Kunde_8;3
2018-07-20;Artikel_54;Kunde_1;1
2018-07-23;Artikel_42;Kunde_1;-1
2018-07-23;Artikel_59;Kunde_16;-1
2018-07-23;Artikel_40;Kunde_28;2
2018-07-23;Artikel_18;;2
2018-07-23;Artikel_89;Kunde_28;3
2018-07-23;Artikel_79;Kunde_16;2
2018-07-23;Artikel_89;Kunde_2;2
2018-07-24;Artikel_91;Kunde_24;2
2018-07-24;Artikel_39;Kunde_24;2
2018-07-24;Artikel_29;Kunde_11;2
2018-07-24;Artikel_50;Kunde_17;2
2018-07-24;Artikel_12;Kunde_12;2
2018-07-24;Artikel_25;Kunde_23;2
2018-07-24;Artikel_4;Kunde_18;-1
2018-07-24;Artikel_46;;2
2018-07-25;Artikel_63;Kunde_25;3
2018-07-25;Artikel_89;Kunde_26;2
2018-07-25;Artikel_80;;2
2018-07-25;Artikel_24;Kunde_2;2
2018-07-25;Artikel_57;Kunde_13;2
2018-07-25;Artikel_51;Kunde_23;2
2018-07-26;Artikel_59;Kunde_8;2
2018-07-26;Artikel_98;Kunde_1;2
2018-07-26;Artikel_4;Kunde_26;1
2018-07-26;Artikel_89;Kunde_14;-1
2018-07-26;Artikel_57;Kunde_19;2
2018-07-26;Artikel_89;Kunde_26;2
2018-07-26;Artikel_20;Kunde_25;2
2018-07-27;Artikel_96;Kunde_25;3
2018-07-27;Artikel_24;Kunde_20;2
2018-07-27;Artikel_42;Kunde_28;2
2018-07-27;Artikel_75;Kunde_16;2
2018-07-27;Artikel_33;Kunde_30;3
2018-07-27;Artikel_32;Kunde_20;2
2018-07-30;Artikel_11;Kunde_30;3
2018-07-30;Artikel_27;Kunde_16;2
2018-07-30;Artikel_98;Kunde_25;2
2018-07-30;Artikel_85;Kunde_19;2
2018-07-30;Artikel_46;Kunde_15;3
2018-07-30;Artikel_65;Kunde_3;2
2018-07-30;Artikel_32;Kunde_16;2
2018-07-30;Artikel_65;Kunde_12;2
2018-07-30;Artikel_36;Kunde_1;2
2018-07-31;Artikel_99;Kunde_13;2
2018-07-31;Artikel_8;Kunde_26;2
2018-07-31;Artikel_7;Kunde_8;3
2018-07-31;Artikel_81;Kunde_2;2
2018-07-31;Artikel_42;Kunde_2;2
2018-07-31;Artikel_25;Kunde_12;2
2018-08-01;Artikel_78;Kunde_25;2
2018-08-01;Artikel_24;Kunde_2;1
2018-08-01;Artikel_84;Kunde_24;2
2018-08-01;Artikel_24;Kunde_28;2
2018-08-01;Artikel_39;Kunde_11;3
2018-08-01;Artikel_24;Kunde_7;2
2018-08-01;Artikel_96;Kunde_28;2
2018-08-01;Artikel_31;Kunde_9;2
2018-08-02;Artikel_24;Kunde_11;2
2018-08-02;Artikel_83;Kunde_3;2
2018-08-02;Artikel_32;Kunde_26;1
2018-08-02;Artikel_13;Kunde_3;2
2018-08-02;Artikel_46;Kunde_5;2
2018-08-02;Artikel_13;Kunde_15;-1
2018-08-02;Artikel_30;Kunde_28;2
2018-08-02;Artikel_67;Kunde_19;2
2018-08-02;Artikel_27;Kunde_16;2
